timestamp,mcpd_best,smooth_distance,mean,std,var,smooth_mean,smooth_std,smooth_var,mcpd_best_mean,mcpd_best_std,mcpd_best_var,mcpd_high_precision_mean,mcpd_high_precision_std,mcpd_high_precision_var,mcpd_ifft_mean,mcpd_ifft_std,mcpd_ifft_var,mcpd_phase_slope_mean,mcpd_phase_slope_std,mcpd_phase_slope_var,mcpd_rssi_openspace_mean,mcpd_rssi_openspace_std,mcpd_rssi_openspace_var
2023-10-04 14:25:22.225808,293.0,280.96,278.37254901960785,32.62780448526444,1064.5736255286424,280.95588235294116,26.237284776758962,688.3951124567476,280.95588235294116,26.237284776758962,688.3951124567476,260.1224489795918,45.200520429124744,2043.0870470637235,285.1730769230769,16.261943721753173,264.45081360946745,288.7692307692308,21.78179849236812,474.4467455621301,634.6153846153846,155.76228854425702,24261.89053254438
2023-10-04 14:26:07.780295,293.0,288.31,279.82805429864254,19.046675944637638,362.775864540038,288.31333333333333,23.427088783903322,548.8284888888888,293.9886363636364,18.370860274668818,337.4885072314049,278.16438356164383,23.57733628431845,555.8907862638393,293.7837837837838,10.631760514088258,113.03433162892621,267.5135135135135,8.536476966909365,72.87143900657412,592.4459459459459,132.49019768860126,17553.65248356464
2023-10-04 14:26:54.092882,293.0,291.26,276.26277372262774,19.212514957511267,369.12073099259413,291.26,17.540592920423187,307.6724,287.38709677419354,15.485013398714791,239.7856399583766,270.5813953488372,23.637015274273892,558.7084910762574,284.97872340425533,12.972129472494267,168.27614305115438,272.74468085106383,16.692421627545865,278.636939791761,592.8085106382979,134.521949217167,18096.154821186057
2023-10-04 14:27:39.152305,293.0,289.91,289.925,23.49855048721091,552.1818750000001,289.9066666666667,13.866192299578458,192.2712888888889,290.3636363636364,13.093644495357239,171.44352617079892,280.8,38.38593492413595,1473.4800000000002,291.94545454545454,11.009777773032948,121.21520661157032,296.2,5.1430447296235995,26.450909090909086,582.3090909090909,153.57164424904545,23584.249917355377
2023-10-04 14:28:24.399813,293.0,288.73,287.9455128205128,19.506949264526476,380.52106960881,288.73333333333335,15.913795552566613,253.2488888888889,288.758064516129,18.812046144023515,353.89308012487,275.9,29.207019704173856,853.05,291.35849056603774,6.701434201953977,44.909220363118536,295.89622641509436,7.655531044374238,58.60715557137772,593.9811320754717,153.48560138553933,23557.82983268067
2023-10-04 14:29:09.552334,293.0,288.53,290.2435233160622,47.538942553330266,2259.9510590888353,288.52666666666664,18.073810395769403,326.6626222222222,288.679012345679,17.8296653621366,317.89696692577354,275.21311475409834,72.89294075292739,5313.380811609782,290.7878787878788,13.743885859929215,188.89439853076223,303.59090909090907,33.491055917159144,1121.6508264462807,584.2878787878788,141.23382343963945,19946.992883379247
2023-10-04 14:29:54.618799,293.0,289.09,285.96192893401013,22.016948301771258,484.74601252286834,289.0933333333333,16.77352941061865,281.35128888888886,288.75555555555553,17.22937485878961,296.8513580246914,271.75384615384615,30.51608946074728,931.2317159763312,289.45454545454544,13.014190178628468,169.36914600550966,296.4621212121212,6.256094365702961,39.13871671258034,573.3333333333334,133.73247076672791,17884.373737373735
2023-10-04 14:30:39.953287,293.0,287.13,284.45979899497485,28.364876574298272,804.5662230751749,287.12666666666667,20.31167042750437,412.56395555555554,285.83720930232556,21.87536602490652,478.53163872363444,264.8,39.95428156511659,1596.3446153846155,290.82089552238807,12.690254073570435,161.042548451771,297.17164179104475,10.14504961214485,102.92203163288038,580.0,158.32481254893915,25066.746268656716
2023-10-04 14:31:25.326880,293.0,285.99,287.65432098765433,20.28396282770535,411.4391479957324,285.9866666666667,19.013323983167407,361.5064888888889,285.8837209302326,17.19614519043417,295.70740941049223,274.4259259259259,26.268275368004808,690.0222908093282,290.31481481481484,8.40595924874921,70.66015089163238,298.22222222222223,13.412151299069652,179.88580246913577,593.574074074074,158.3583140354262,25077.35562414266
2023-10-04 14:32:10.778238,293.0,287.35,291.734375,28.1723862959703,793.683349609375,287.3466666666667,18.993327483326585,360.74648888888896,289.325,19.812732648476334,392.544375,282.8,47.272719405593755,2234.71,291.6818181818182,8.64389623657991,74.71694214876032,299.90909090909093,7.951752756520191,63.230371900826455,592.3409090909091,147.07402947029124,21630.770144628095
2023-10-04 14:32:57.786983,293.0,289.67,291.3092105263158,26.87299161470676,722.1576783240998,289.67333333333335,18.644211493710912,347.60662222222214,289.84615384615387,17.091816097617976,292.13017751479293,283.16,44.09551451111553,1944.4144000000003,290.72549019607845,7.796626800456089,60.787389465590145,299.88235294117646,6.803681410690658,46.29008073817762,584.4901960784314,146.03039873554928,21324.877354863514
2023-10-04 14:33:43.614463,293.0,290.09,293.38990825688074,15.379355547479987,236.52457705580343,290.08666666666664,16.43570773921491,270.1324888888888,291.70454545454544,15.177105283728794,230.3445247933885,288.62857142857143,23.08628004964447,532.9763265306121,289.86486486486484,9.004990094573126,81.0898466033601,301.4189189189189,3.632647596587567,13.196128560993426,600.027027027027,135.3011628735881,18306.404674945217
2023-10-04 14:34:29.519845,293.0,290.29,298.02941176470586,55.7088128039337,3103.4718240237266,290.2866666666667,15.193567352300407,230.84448888888883,290.0,11.661903789690601,136.0,300.3076923076923,96.66944837186517,9344.982248520706,291.55,6.320403468133977,39.9475,302.2875,4.043339430470808,16.34859375,545.725,134.11655145805085,17987.249375
2023-10-04 14:35:15.061407,293.0,288.93,289.4035087719298,39.092980920865614,1528.2611572791632,288.9266666666667,15.047966270858296,226.44128888888895,287.46835443037975,17.410047617729088,303.1097580515943,283.3090909090909,65.59985385994607,4303.3408264462805,288.98275862068965,12.644327308309725,159.87901307966703,295.6034482758621,13.829864804949711,191.26516052318672,612.5689655172414,159.76395433835006,25524.5211058264
